"chunk_id","primary_relevance_score","vector_similarity_score","llm_evaluation_score","score_difference","titel","datum","jahrgang","ausgabe","autoren","schlagworte","untertitel","url","nr_in_issue","time_window","evaluation_text","content_preview","content_length","full_content"
"113","0.6","0.7430187463760376","0.6","-0.14301874637603762","Briefe","1974-07-28","1974","31","","","","https://www.spiegel.de/politik/freispruch-fuer-hitler-a-8a0a0288-0002-0001-0000-000041726574?context=issue","","1973-1977","Score: 6.0/10 - Der Text diskutiert die Schwierigkeiten der Anklage gegen Hitler und den Nationalsozialismus in Nürnberg, was einen mäßigen Bezug zur Aufarbeitung der NS-Vergangenheit hat. Der Fokus auf Rechtspositivismus bietet ergänzende Informationen zur rechtlichen Auseinandersetzung mit der NS-Zeit.","(Nr. 28/1974, Briefe) An den Schwierigkeiten und »schlaflosen Nächten« bei einer Anklage gegen Hitler, auf die Dr. Robert Kempner hinweist, und die er. mit Recht beklagt, ist er selbst in seiner Eigen...","1157","(Nr. 28/1974, Briefe) An den Schwierigkeiten und »schlaflosen Nächten« bei einer Anklage gegen Hitler, auf die Dr. Robert Kempner hinweist, und die er. mit Recht beklagt, ist er selbst in seiner Eigenschaft als ehemaliger stellvertretender US-Hauptankläger nicht ganz unschuldig. Das Gericht der Sieger in Nürnberg verurteilte zwar »Hitler und Genossen«, nicht aber den theoretischen Unterbau des nationalsozialistischen wie auch des angelsächsischen. -- Rechtsverständnisses, nämlich die (""positivistische"") Lehre, daß das Recht aus den Paragraphen kommt. Wer »aber, wie der Rechtspositivist auf dem Standpunkt steht, daß der Ursprung des Rechts nicht allgemein und zeitlos gültige Kategorien von Sittlichkeit und Menschlichkeit sind, sondern Akte der Obrigkeit, die Gewalt über uns hat -- solange diese Akte nur formell in Ordnung sind -, kommt bei einer Anklage gegen das Staatsoberhaupt Adolf Hitler unweigerlich in Schwierigkeiten. Man hätte in Nürnberg nicht nur Hitler und dem Nationalsozialismus, sondern auch dem Positivismus den Prozeß machen müssen. Dazu aber fehlte Anklägern wie Richtern nicht nur der Wille, sondern auch das geistige Rüstzeug."
"114","0.6","0.7393779754638672","0.6","-0.1393779754638672","»Ich fühle das Ereignis im Blut«","1976-06-13","1976","25","","","","https://www.spiegel.de/kultur/ich-fuehle-das-ereignis-im-blut-a-dc40e480-0002-0001-0000-000041170765?context=issue","","1973-1977","Score: 6.0/10 - Der Text über Gerhart Hauptmanns Reaktion auf den Nationalsozialismus bietet mäßig relevante Informationen zur zeitgenössischen Wahrnehmung und persönlichen Auseinandersetzung mit der NS-Zeit.","Anfangs noch äußert er sich skeptisch, allerdings oft in bezeichnend illusionärer Unterschätzung der »Bewegung«, so 1932: »Der NS ist eine große Kinderei.« Andererseits reagiert Hauptmann auf Hitlers ...","1250","Anfangs noch äußert er sich skeptisch, allerdings oft in bezeichnend illusionärer Unterschätzung der »Bewegung«, so 1932: »Der NS ist eine große Kinderei.« Andererseits reagiert Hauptmann auf Hitlers Machtergreifung 1933 auch mit dem für den apolitischen deutschen Bürger-Künstler typischen Rückzug in die Innerlichkeit: »Eine Eremitage für stille Arbeit ist heute mein einziges Ziel ... Alle, aber auch fast alle Ereignisse ... des politischen Kampfes ... stoßen mich ab.« Angezogen, ja, tief beeindruckt ist er dann aber von Hitlers Reichstagsrede am 17. Mai 1933, deren demagogischem Gemisch aus Friedensbeteuerungen und Anti-Versailles-Forderungen er nur zu leichtgläubig erliegt -- wie später einem Großteil der NS-Propaganda und wie allen folgenden Führer-Reden, einschließlich der vom 8. November 1941, in der Hitler die Juden als »Weltbrandstifter« und Churchill als »wahnsinnigen Säufer« beschimpfte. Hauptmann über diese Rede im Tagebuch: Hitler sei »durchaus Platonist, also Ideenmensch, eigentlich human, national und europäisch universell«. In seinem Exemplar von »Mein Kampf« strich Hauptmann autobiographische Passagen an, die ihn offenbar als Parallelen zu seiner eigenen Jugend und autodidaktischen Entwicklung positiv beeindruckten."
"115","0.5","0.7695867419242859","0.5","-0.2695867419242859","»Deutschland bleibt«","1975-05-04","1975","19","","","","https://www.spiegel.de/politik/deutschland-bleibt-a-1cdb78e6-0002-0001-0000-000041558736?context=issue","","1973-1977","Score: 5.0/10 - Der Text enthält historische Aussagen von Stalin über die Unterscheidung zwischen dem deutschen Volk und der Hitler-Regierung, was für die Nachkriegsaufarbeitung von Bedeutung sein könnte.","Aus Stalins Befehl Nr. 55 vom 23. Februar 1942: In der ausländischen Presse wird manchmal darüber geschwätzt, daß die Rote Armee das Ziel habe, das deutsche Volk auszurotten und den deutschen Staat zu...","1320","Aus Stalins Befehl Nr. 55 vom 23. Februar 1942: In der ausländischen Presse wird manchmal darüber geschwätzt, daß die Rote Armee das Ziel habe, das deutsche Volk auszurotten und den deutschen Staat zu vernichten. Das ist natürlich ein dummes Gefasel Solche idiotischen Ziele hat die Rote Armee nicht. Es wäre lächerlich, die Hitlerclique mit dem deutschen Volk. mit dem deutschen Staat gleichzusetzen. Die Erfahrungen der Geschichte besagen, daß die Hitler kommen und gehen, aber das deutsche Volk. der deutsche Staat bleibt ... Daß die Sowjetmenschen die Deutschen eben als Deutsche haßten, ist natürlich ebenfalls eine dumme Lüge. Aus Stalins Rede am 6. November 1942: Eine solche Aufgabe wie die Vernichtung Deutschlands haben wir nicht, denn es ist unmöglich, Deutschland zu vernichten. so wie es unmöglich ist, Rußland zu vernichten. Der Kannibale Hitler (erklärt): »Wir werden den Krieg so lange fortsetzen, bis in Rußland keine organisierte militärische Kraft übrigbleibt.« Das ist, wie es scheint, deutlich, wenn auch erzdumm. Eine solche Aufgabe wie die Vernichtung jeder organisierten militärischen Kraft in Deutschland haben wir nicht, denn jeder einigermaßen Gebildete wird verstehen, daß das in bezug auf Deutschland wie Rußland nicht nur unmöglich, sondern auch vom Standpunkt des Siegers unzweckmäßig ist."
"116","0.5","0.7619394063949585","0.5","-0.2619394063949585","Winni und der gute Wolf","1976-02-29","1976","10","","['Bayreuth: Die Götter Dämmern']","","https://www.spiegel.de/politik/winni-und-der-gute-wolf-a-6d168232-0002-0001-0000-000041309418?context=issue","","1973-1977","Score: 5.0/10 - Der Text enthält persönliche Erinnerungen an Hitler, die eine nostalgische Sicht auf die NS-Zeit darstellen, was für die Untersuchung der gesellschaftlichen Auseinandersetzung relevant sein kann.","Dann fand ich großartig die Idee, die Jugend von der Straße wegzuholen. Die Jugend hatte wieder ein Ziel, hatte Begeisterung, wurde im gesunden Sinne zum Sport angetrieben. Und immerhin ist es doch da...","1372","Dann fand ich großartig die Idee, die Jugend von der Straße wegzuholen. Die Jugend hatte wieder ein Ziel, hatte Begeisterung, wurde im gesunden Sinne zum Sport angetrieben. Und immerhin ist es doch damals gelungen, der Arbeitslosigkeit Herr zu werden; die Jahre von 1933 bis 1939 waren schließlich doch sehr fruchtbare Jahre für Deutschland. Und das Ausland hat in jeder Weise Hitler und damit auch den Nationalsozialismus anerkannt. Der gute Freund: Er war ein guter Freund, den man freudig begrüßte und gern als Gast bei sich hatte. Für uns war er überhaupt nicht der Führer, er war einfach der auf einer Seite fesselnde Mensch. Ich habe nie etwas Abstoßendes von ihm erlebt, das ist ja das Merkwürdige. Er hatte diesen österreichischen Herzenstakt, diese Wärme. Ich kannte ihn doch von 1923 bis 1945, das sind 22 Jahre; ich habe in diesen Jahren nie eine menschliche Enttäuschung an ihm erlebt. Ich meine, abgesehen natürlich von den Sachen, die draußen vor sich gingen. Aber das berührte mich ja nicht. Ich werde stets in Dankbarkeit seiner gedenken, weil er mir buchstäblich hier in Bayreuth die Wege bereitet hat und mir geholfen hat in jeder Weise. Und ich meine, dieses nachher so Gegen-ihn-Losgehen und gegen uns: Das halte ich für völlig unberechtigt. Wenn Hitler heute hier zur Tür reinkäme, ich wäre genauso fröhlich, so glücklich, ihn hier zu haben wie immer."
"117","0.5","0.7577894330024719","0.5","-0.2577894330024719","»Deutsch können wir beide«","1976-05-16","1976","20","","","","https://www.spiegel.de/politik/deutsch-koennen-wir-beide-a-5f1bddee-0002-0001-0000-000041237574?context=issue","","1973-1977","Score: 5.0/10 - Der Text erwähnt die Verantwortung Deutschlands nach der NS-Zeit, was für die gesellschaftliche Auseinandersetzung mit der Vergangenheit von Bedeutung ist.","Das durfte nicht sein. So legte ich mir die notwendige Reserve auf. (Später rückten Verstärkungen der Volkspolizei und linientreue Betriebsgruppen an, die nun in Sprechchören nach Stoph riefen und die...","1960","Das durfte nicht sein. So legte ich mir die notwendige Reserve auf. (Später rückten Verstärkungen der Volkspolizei und linientreue Betriebsgruppen an, die nun in Sprechchören nach Stoph riefen und die »Anerkennung« forderten.) Um 10 Uhr gingen die Delegationen ins Konferenzzimmer, in dem die üblichen Erfrischungen bereit standen. In meiner Begleitung waren Bundesminister Franke, der Parlamentarische Staatssekretär (und FDP-Bundestagsabgeordnete) Wolfram Dorn, Conrad Ahlers, Ulrich Sahm vom Kanzleramt und Jürgen Weichert vom Ministerium für innerdeutsche Beziehungen. Stoph war von Außenminister Winzer, dem Staatssekretär beim Ministerrat Dr. Michael Kohl (dem späteren Bevollmächtigten in Bonn), Günther Kohrt (Staatssekretär im Außenministerium), den Beamten Dr. Gerhard Schüßler und Dr. Hans Voll begleitet. In einer einleitenden, fast einstündigen Erklärung nannte Stoph unser Treffen »ein Ereignis von politischer Tragweite«. Ihm war nicht zu widersprechen, als er sagte, unsere beiden Regierungen trügen »eine große Verantwortung dafür, daß niemals wieder von deutschem Boden ein Krieg ausgeht«. Was er im übrigen zu sagen hatte, war nicht ergiebig. Er hielt sich mit überflüssiger Polemik auf, demonstrierte die angebliche Unfehlbarkeit kommunistischen Denkens und konzentrierte seine ganze Argumentation auf die Anerkennung, so wie sie von der Führung der DDR gesehen wurde. Vielleicht vermittelt es einen Eindruck von der Konfrontation der Standpunkte, wenn ich die Ausführungen zu einigen wesentlichen Fragen nebeneinander stelle. Zunächst erinnerte ich in meiner Erklärung daran, daß 25 Jahre vergangen seien, seit die nationalsozialistische Gewaltherrschaft im Zusammenbruch des Deutschen Reiches endete: »Dieses Ereignis verbindet uns alle, die wir hier am Tische sitzen, was auch sonst uns trennen mag. Die Welt war erfüllt von dem Grauen über die Untaten, die im deutschen Namen verübt, über die Zerstörungen, die angerichtet worden waren."
"118","0.5","0.7456451058387756","0.5","-0.24564510583877563","Die Zeit, die mir bleibt ...","1977-07-03","1977","28","","","","https://www.spiegel.de/politik/die-zeit-die-mir-bleibt-a-f98f7ba3-0002-0001-0000-000040830701?context=issue","","1973-1977","Score: 5.0/10 - Der Text behandelt die sozialistische Arbeiterbewegung und den Widerstand gegen das NS-Regime, was für die Aufarbeitung der NS-Zeit von Interesse ist.","Diese Wunschvorstellung beherrschte den damals 34jährigen bereits, folgt man seinen im Sommer 1946 zur Selbstrechtfertigung verfaßten »Notizen«, als er im Parteiauftrag 1941 nach Stockholm kam. Damals...","1309","Diese Wunschvorstellung beherrschte den damals 34jährigen bereits, folgt man seinen im Sommer 1946 zur Selbstrechtfertigung verfaßten »Notizen«, als er im Parteiauftrag 1941 nach Stockholm kam. Damals, so schrieb er im Rückblick auf die zersplitterten linken Widerstandsbewegungen gegen Hitler, habe er »versucht, die Lage der deutschen Arbeiterbewegung kritisch darzustellen. Mir schien es unerläßlich, die Auffassungen über die Entwicklung der deutschen Arbeiterbewegung zu diskutieren, um aus der Diskussion zu gemeinsamen Handlungen gegen das nationalsozialistische Kriegsregime zu kommen und damit den Grund zu einer neuen, unabhängigen sozialistischen Arbeiterbewegung zu legen« – zu einer »freien sozialistischen Arbeiterbewegung« unabhängig von Moskau. »Mein Traum', so Wehner an anderer Stelle der Niederschrift, »war die Bildung neuer, aus verschiedenen Richtungen der Arbeiterbewegung zusammengesetzter Kampfzentren gegen den Nazismus, aus denen die Grundelemente einer gegen Schluß des Krieges selbständig hervortretenden und ihren Einfluß geltend machenden neuen Arbeiterbewegung hervorgehen sollten.« Die SPD – Volksfront in einer Partei. Diesen Traum bewahrte sich auch der Sozialdemokrat Wehner über die Teilung Deutschlands und die Zwangsvereinigung von SPD und KPD in der Sowjet-Zone hinweg."
"119","0.5","0.7425979375839233","0.5","-0.24259793758392334","ERICH VON MANSTEIN","1973-06-17","1973","25","","","","https://www.spiegel.de/politik/erich-von-manstein-a-7bb207ea-0002-0001-0000-000042001458?context=issue","","1973-1977","Score: 5.0/10 - Der Text über Erich von Manstein und seine Beziehung zu Hitler bietet mäßig relevante Informationen zur Rolle von Tätern und der persönlichen Aufarbeitung der NS-Vergangenheit, jedoch ohne tiefere Einsicht in die gesellschaftliche Auseinandersetzung.","Als sich der 20.-Juli-Verschwörer Henning von Tresckow in den Stab Mansteins versetzen lassen wollte, schwärzte ihn Manstein bei der Personalabteilung des Generalstabes an: Tresckow sei Gegner des Nat...","860","Als sich der 20.-Juli-Verschwörer Henning von Tresckow in den Stab Mansteins versetzen lassen wollte, schwärzte ihn Manstein bei der Personalabteilung des Generalstabes an: Tresckow sei Gegner des Nationalsozialismus. Bis zum letzten Augenblick glaubte Manstein, er könne Hitler zu einer geschmeidigeren Kriegführung im Osten und zu dem überreden, was er »Remisfrieden« nannte. Hitler löste das Problem auf seine Art: Er entließ den Feldherrn wegen Meinungsverschiedenheiten am 30. März 1944. Keine Andeutung aber verrät, wie der Pensionär Manstein, der am Pfingstsonntag im Alter von 86 Jahren starb, mit seiner Vergangenheit fertig geworden ist. Der preußische General und Befehlsverweigerer von der Marwitz ließ einst auf seinen Grabstein schreiben: »Er wählte Ungnade, wo Gehorsam nicht Ehre brachte.« Erich von Manstein wird eines anderen Textes bedürfen."
"120","0.4","0.7656300663948059","0.4","-0.3656300663948059","Briefe","1977-10-09","1977","42","","","","https://www.spiegel.de/politik/seid-anstaendig-impressum-a-cf07f1be-0002-0001-0000-000040736252?context=issue","","1973-1977","Score: 4.0/10 - Der Text spricht die Stereotypisierung von Deutschen im Ausland an, was einen schwachen Bezug zur Aufarbeitung der NS-Vergangenheit hat.","(Nr. 35/1977, SPIEGEL-Titel »Das Bild vom bösen Deutschen"") Mit Interesse verfolge ich die sogenannte »Kampagne gegen den häßlichen Deutschen im Ausland«. Dabei wird man als Afrikaner in Deutschland h...","984","(Nr. 35/1977, SPIEGEL-Titel »Das Bild vom bösen Deutschen"") Mit Interesse verfolge ich die sogenannte »Kampagne gegen den häßlichen Deutschen im Ausland«. Dabei wird man als Afrikaner in Deutschland häufig Menschenfresser genannt. Sogar in Gesprächen mit allen Bevölkerungsschichten, von Pennern bis zu Professoren, fallen allzu oft solche bösen Andeutungen. Auch in deutschen Comics, Kinderbüchern, Zeitschriften und Tagesblättern gehört dieses Image von Afrika als Land der Kannibalen fast zur Tagesordnung. Ich habe die beigefügten Karikaturen ausgeschnitten. Fazit: Man begeht hierzulande die gleichen Fehler wie in den Ländern, wo man pauschal die Deutschen mit Nazis identifiziert. Come on, good old Germany, be fair. Kiel AKO AMADI Nigerianischer Student am Institut für Meereskunde Der Gesamtauflage dieser SPIEGEL-Ausgabe ist eine Postkarte der Firma HANDELSBLATT GmbH, Düsseldorf, beigeklebt. Die Redaktion des SPIEGEL behält sich vor, Leserbriefe gekürzt zu veröffentlichen"
"121","0.9","0.7628615498542786","0.9","0.13713845014572146","Briefe","1979-08-05","1979","32","","","","https://www.spiegel.de/politik/tendenziell-milder-a-634d32a4-0002-0001-0000-000040348947?context=issue","","1978-1979","Score: 9.0/10 - Der Text ist außergewöhnlich relevant, da er sich direkt mit der unzureichenden Ahndung von NS-Verbrechen durch die bundesdeutsche Justiz und den gesellschaftlichen Umständen der Adenauer-Ära befasst. Er bietet einzigartige Einblicke in die juristische Aufarbeitung der NS-Vergangenheit.","(Nr. 29/1979, Kriegsverbrechen) Zu den in Ihrem Bericht über die vielfach unzulängliche Rolle der bundesdeutschen Justiz bei der Ahndung von NS-Verbrechen geschilderten Probleme sind in unserer Zeitsc...","740","(Nr. 29/1979, Kriegsverbrechen) Zu den in Ihrem Bericht über die vielfach unzulängliche Rolle der bundesdeutschen Justiz bei der Ahndung von NS-Verbrechen geschilderten Probleme sind in unserer Zeitschrift zwei sorgfältig belegte Aufsätze von Falko Kruse erschienen. Kruse zeigt, wie das Phänomen. daß die Justiz in erheblichem Maße bloße »Streichelstrafen für Mördernazis« (Bloch) aussprach, mit den gesellschaftlichen Umständen der Ära Adenauer zusammenhing. Dabei wird eine zusätzliche Merkwürdigkeit ans Licht gebracht: NS-Mordverbrechen, die von Akademikern begangen wurden, werden tendenziell milder behandelt als die entsprechenden Verbrechen von Angehörigen der Unterschicht. Hannover DR. JOACHIM PERELS Redaktion »Kritische Justiz«"
"122","0.9","0.7488334774971008","0.9","0.1511665225028992","»Ein Toter gleich zehn Minuten Gefängnis«","1979-07-08","1979","28","","","","https://www.spiegel.de/politik/ein-toter-gleich-zehn-minuten-gefaengnis-a-e422fcfb-0002-0001-0000-000040350042?context=issue","","1978-1979","Score: 9.0/10 - Der Text ist außergewöhnlich relevant, da er die Debatte um die Verjährung von NS-Verbrechen und die gesellschaftliche Betroffenheit durch den Film ""Holocaust"" behandelt. Dies bietet wichtige Einblicke in die politische und gesellschaftliche Auseinandersetzung mit der NS-Vergangenheit.","Rücken und Oppitz just zu einer Zeit, da eine als bewältigt geglaubte Vergangenheit wie kaum je zuvor ein heikles Problem der Gegenwart darstellt. Reaktionen auf den Film »Holocaust« ließen den Schluß...","1397","Rücken und Oppitz just zu einer Zeit, da eine als bewältigt geglaubte Vergangenheit wie kaum je zuvor ein heikles Problem der Gegenwart darstellt. Reaktionen auf den Film »Holocaust« ließen den Schluß zu, daß die Vermittlung dieses zeitgeschichtlichen Stoffes erst jetzt zu allgemeiner Betroffenheit gereichte. Zur gleichen Zeit erwies die Bonner Parlamentsdebatte um die Verjährungsfrist von Mordtaten im allgemeinen und NS-Verbrechen im besonderen, daß das Thema an Emotionalität ebensowenig verloren hat wie an politischer Brisanz. »Mord ist nicht gleich Mord«, appellierte Freidemokrat Werner Maihofer an die Abgeordnetenkollegen quer durch alle Fraktionen, die Mord und Mordbeihilfe Ende des Jahres fristgemäß verjähren lassen wollten: »Über Mord wächst Gras, über Auschwitz wächst kein Gras.« Der konservative CSU-Abgeordnete Franz Ludwig Schenk Graf von Stauffenberg, ein Sohn des nach dem 20. Juli 1944 hingerichteten Widerstandskämpfers Claus Schenk Graf von Stauffenberg, hielt dagegen, daß NS-Prozesse angesichts der Beweisschwierigkeiten der Gerichte 35 Jahre nach Kriegsende »die Rechtsautorität und den Rechtsfrieden nur belasten«. Schließlich hob der Bundestag -- mit 255 gegen 222 Stimmen -- vergangene Woche die Verjährung für Mord generell auf; NS-Täter können auch über das Jahresende hinaus weiter verfolgt werden. Für die Gerichte wird Rechtsprechung dadurch noch schwieriger."
"123","0.9","0.7443017363548279","0.9","0.15569826364517214","NS-Kartei künftig in Bonner Obhut","1979-02-04","1979","6","","","","https://www.spiegel.de/politik/ns-kartei-kuenftig-in-bonner-obhut-a-1b6aa33b-0002-0001-0000-000040351780?context=issue","","1978-1979","Score: 9.0/10 - Der Text ist außergewöhnlich relevant, da er die Diskussion um die Öffnung des NS-Document Centers und die Veröffentlichung von NSDAP-Dokumenten behandelt. Dies bietet wichtige Einblicke in die Aufarbeitung der NS-Vergangenheit.","Die Amerikaner haben jetzt gefordert, das Document Center soweit wie möglich allen Interessenten zu öffnen. Ohnedies sollen Mikrofilme sämtlicher Dokumente künftig im Washingtoner Nationalarchiv jedem...","783","Die Amerikaner haben jetzt gefordert, das Document Center soweit wie möglich allen Interessenten zu öffnen. Ohnedies sollen Mikrofilme sämtlicher Dokumente künftig im Washingtoner Nationalarchiv jedem zugänglich sein. Damit hätte ein achtjähriger Kampf des linken SPD-Bundestagsabgeordneten Karl-Heinz Hansen ein erfolgreiches Ende gefunden. Der Genosse war letztes Jahr offiziell von seiner Fraktion gerügt worden, weil er im britischen Fernsehen der Bundesregierung vorgeworfen hatte, sie wolle »frühere Nazis decken, die in peinliche Verlegenheit kommen, wenn gewisse Dokumente veröffentlicht würden«. Denn in Berlin lagern der größte Teil der NSDAP-Mitgliederkartei, der Personalunterlagen von SS und Waffen-SS sowie Millionen von Briefen und Ergebenheitsadressen damaliger Pg's."
"124","0.8","0.7674418091773987","0.8","0.03255819082260136","Thema NS: »Wie war das eigentlich?«","1978-12-31","1979","1","","","","https://www.spiegel.de/kultur/thema-ns-wie-war-das-eigentlich-a-97465906-0002-0001-0000-000040350812?context=issue","","1978-1979","Score: 8.0/10 - Der Text ist hoch relevant, da er sich mit der Veröffentlichung von Büchern befasst, die Fragen zur NS-Vergangenheit und zur Wahrnehmung der Deutschen im Dritten Reich aufwerfen. Diese Bücher könnten wichtige Perspektiven zur gesellschaftlichen Auseinandersetzung mit der NS-Vergangenheit bieten.","Hitler. der Nationalsozialismus. das Dritte Reich -- offene Fragen immer noch und noch? Drei Titel der kommenden Buchsaison jedenfalls stellen wieder mal solche Fragen. »Haben Sie davon gewußt?« nämli...","885","Hitler. der Nationalsozialismus. das Dritte Reich -- offene Fragen immer noch und noch? Drei Titel der kommenden Buchsaison jedenfalls stellen wieder mal solche Fragen. »Haben Sie davon gewußt?« nämlich von den KZ-Lagern und der Ausrottung der Juden. fragte Walter Kempowski deutsche Zeitgenossen; das Buch des Romanciers enthält etwa 300 »Deutsche Antworten« (Untertitel) und erscheint im März hei Knaus. »Antwort auf eine Generationsfrage« will Max von der Grün mit seinem neuen Buch geben, das Luchterhand im Februar herausbringt: »Wie war das eigentlich? Kindheit und Jugend im Dritten Reich«. Und »Sind die Deutschen faschistoid?« fragt der Titel eines Reports, der bei Hoffmann und Campe erscheint: Das Buch des Sozialforschers Werner Habermehl wertet die Ergebnisse einer repräsentativen Enquete zur »Verbreitung rechter und rechtsextremer Ideologien in der Bundesrepublik« aus."
"125","0.8","0.7623653411865234","0.8","0.03763465881347661","Briefe","1979-02-11","1979","7","","","","https://www.spiegel.de/politik/da-steht-man-hilflos-davor-a-65bfb343-0002-0001-0000-000040351389?context=issue","","1978-1979","Score: 8.0/10 - Der Text behandelt die Diskussion um die Verjährung von NS-Verbrechen und die moralische Verantwortung Deutschlands. Dies ist hoch relevant für die gesellschaftliche Auseinandersetzung mit der NS-Vergangenheit.","Diese Einstellung ist mir unverständlich. Wildeshausen (Nieders.) ERICA GOOSMANN, 47 Nun diskutiert man wieder, ob die »NS«-Verbrechen und »NS«-Morde verjähren sollen. Welche Frage! -- Ich sage: Nein!...","1020","Diese Einstellung ist mir unverständlich. Wildeshausen (Nieders.) ERICA GOOSMANN, 47 Nun diskutiert man wieder, ob die »NS«-Verbrechen und »NS«-Morde verjähren sollen. Welche Frage! -- Ich sage: Nein! Gestern habe ich dem Bundeskanzler geschrieben, daß ich meine deutsche Staatsangehörigkeit aufgeben werde, wenn der Bundestag für eine solche Verjährung stimmen würde. Erkrath (Nrdrh.-Westf.) FRANZ J. FERVER Im In- und Ausland darf es nach Holocaust nicht zu der Moral des Onkel Nolte kommen: »Ei, ja! -- Da bin ich wirklich froh! Denn, Gott sei Dank! Ich bin nicht so!« Adendorf (Nieders.) UDO GIGGER Vielleicht läßt sich die »Tiefenwirkung« von Holocaust auch daran messen, ob es danach noch möglich ist, noch einmal ein ehemaliges Mitglied der NSDAP in das höchste Amt unserer Republik zu wählen. Norden (Nieders.) HANS SUERBIER Die Deutschen sind also erschüttert und betroffen. Aber es wäre doch zum Totlachen, wenn sie nicht spätestens ab Weiberfastnacht ihre alte Form wiedergefunden hätten. Bonn CHRISTA ARNHOLD"
"126","0.8","0.754282534122467","0.8","0.045717465877533","Carstens: »Ich habe so dunkle Erinnerungen«","1978-11-12","1978","46","","","","https://www.spiegel.de/politik/carstens-ich-habe-so-dunkle-erinnerungen-a-fa00c967-0002-0001-0000-000040606982?context=issue","","1978-1979","Score: 8.0/10 - Der Text ist hoch relevant, da er die Diskussion um die NSDAP-Mitgliedschaft von Carstens und die politische Verantwortung der CDU behandelt. Dies betrifft die gesellschaftliche Auseinandersetzung mit der NS-Vergangenheit.","Nun wittert er die Chance, seinen Widersacher endgültig kaltstellen zu können. Mit Bedacht unterließ der Parteichef bisher jede Andeutung, daß Carstens tatsächlich der Präsidentschafts-Anwärter der CD...","1994","Nun wittert er die Chance, seinen Widersacher endgültig kaltstellen zu können. Mit Bedacht unterließ der Parteichef bisher jede Andeutung, daß Carstens tatsächlich der Präsidentschafts-Anwärter der CDU sei. Stets spricht Kohl nur davon, daß die Union »einen eigenen Kandidaten« aufstellen werde. Unerwartete Schützenhilfe erhielt er letzte Woche vom Hamburger »Deutschen Allgemeinen Sonntagsblatt«. Als die Wochenzeitung einen Hinweis auf die NSDAP-Mitgliedschaft von Carstens brachte, ging die CDU-Führung auf Alarmstation. Intern malten Spitzenpolitiker der Opposition ein düsteres Szenario aus: Der Christen-Union drohten geharnischte Angriffe aus dem In- und Ausland, wenn sie im nächsten Jahr gegen die Aufhebung der Verjährungsfrist für Mord stimme und zugleich einen NSDAP-Mann für das höchste Staatsamt präsentiere. Die SPD werde es sich dann nicht entgehen lassen, an andere belastete CDU-Größen der Vergangenheit wie Heinrich Lübke, Hans Globke, Kurt Georg Kiesinger oder Hans Filbinger zu erinnern. Ein Teilnehmer der Krisenrunde: »Wir wissen ganz genau, dann heißt es, alles durfte Carstens werden, aber Bundespräsident, der Vertreter des ganzen deutschen Volkes, nicht.« Carstens freilich gibt noch nicht auf. Gewitzt durch die Erfahrungen mit der Enthüllungskleckerei im Fall Filbinger, rieten ihm seine Mitarbeiter, alles über seine Vergangenheit offenzulegen. Doch wieder einmal hapert es mit Aktenlage und Erinnerungsvermögen. Einstweilen ist Carstens bei seinen Expeditionen in die dreißiger und vierziger Jahre nur auf entlastendes Material gestoßen -- so etwa auf ein Spruchkammerurteil vom 3. Juni 1948. Die Kammer hielt ihm zugute, 1937 »auf Druck seiner vorgesetzten Dienststelle« einen Aufnahmeantrag in die NSDAP zwar gestellt, erforderliche Unterlagen aber »absichtlich« verspätet eingereicht zu haben, so daß sein Gesuch am 12. Mai 1939 abgelehnt worden sei. Bei Aufhebung der Mitgliedersperre Anfang 1940 sei Carstens dann doch in die Nazi-Partei aufgenommen worden."
