"chunk_id","primary_relevance_score","vector_similarity_score","llm_evaluation_score","score_difference","titel","datum","jahrgang","ausgabe","autoren","schlagworte","untertitel","url","nr_in_issue","time_window","evaluation_text","content_preview","content_length","full_content"
"109","1.0","0.7456451058387756","1.0","0.25435489416122437","Die Zeit, die mir bleibt ...","1977-07-03","1977","28","","","","https://www.spiegel.de/politik/die-zeit-die-mir-bleibt-a-f98f7ba3-0002-0001-0000-000040830701?context=issue","","1973-1977","Score: 10.0/10 - Automatisch extrahiert","Diese Wunschvorstellung beherrschte den damals 34jährigen bereits, folgt man seinen im Sommer 1946 zur Selbstrechtfertigung verfaßten »Notizen«, als er im Parteiauftrag 1941 nach Stockholm kam. Damals...","1309","Diese Wunschvorstellung beherrschte den damals 34jährigen bereits, folgt man seinen im Sommer 1946 zur Selbstrechtfertigung verfaßten »Notizen«, als er im Parteiauftrag 1941 nach Stockholm kam. Damals, so schrieb er im Rückblick auf die zersplitterten linken Widerstandsbewegungen gegen Hitler, habe er »versucht, die Lage der deutschen Arbeiterbewegung kritisch darzustellen. Mir schien es unerläßlich, die Auffassungen über die Entwicklung der deutschen Arbeiterbewegung zu diskutieren, um aus der Diskussion zu gemeinsamen Handlungen gegen das nationalsozialistische Kriegsregime zu kommen und damit den Grund zu einer neuen, unabhängigen sozialistischen Arbeiterbewegung zu legen« – zu einer »freien sozialistischen Arbeiterbewegung« unabhängig von Moskau. »Mein Traum', so Wehner an anderer Stelle der Niederschrift, »war die Bildung neuer, aus verschiedenen Richtungen der Arbeiterbewegung zusammengesetzter Kampfzentren gegen den Nazismus, aus denen die Grundelemente einer gegen Schluß des Krieges selbständig hervortretenden und ihren Einfluß geltend machenden neuen Arbeiterbewegung hervorgehen sollten.« Die SPD – Volksfront in einer Partei. Diesen Traum bewahrte sich auch der Sozialdemokrat Wehner über die Teilung Deutschlands und die Zwangsvereinigung von SPD und KPD in der Sowjet-Zone hinweg."
"110","1.0","0.7444772720336914","1.0","0.2555227279663086","DIESE WOCHE IM FERNSEHEN","1975-04-13","1975","16","","","","https://www.spiegel.de/politik/diese-woche-im-fernsehen-a-5e690732-0002-0001-0000-000041558942?context=issue","","1973-1977","Score: 10.0/10 - Automatisch extrahiert","Wiederholung. Sonntag, 20. 4. 19.10 Uhr. ZDF. Bonner Perspektiven Nach dem Kairo-Besuch von Außenminister Genscher soll nach der künftigen Bonner Nahost-Politik gefragt werden. 20.15 Uhr. Nord III. Vo...","1063","Wiederholung. Sonntag, 20. 4. 19.10 Uhr. ZDF. Bonner Perspektiven Nach dem Kairo-Besuch von Außenminister Genscher soll nach der künftigen Bonner Nahost-Politik gefragt werden. 20.15 Uhr. Nord III. Vor 40 Jahren: Das Erbe (sw) Der NS-Propagandafilm sollte Deutschland auf Hitlers Euthanasieprogramm und das Gesetz über erbkranken Nachwuchs vorbereiten. 21.00 Uhr. ARD. Der Mann mit dem goldenen Arm (sw) Nach dem Erfolgsroman des Hemingway-Epigonen Nelson Algren drehte Hollywood-Zyniker Otto Preminger (""Exodus"") 1955 diese larmoyante Studie eines morphiumsüchtigen Spielers (Frank Sinatra, Photo, l.). Bei den Dreharbeiten gab es Krach mit der Zensur, weil im US-Film der 50er Jahre die Darstellung von Rauschgiftsucht und Ehebruch als unfein galt. 21.15 Uhr. ZDF. Ins Rampenlicht gerückt: Josef Stingl und die Bundesanstalt für Arbeit Reportage über den Ansturm auf die 146 Arbeitsämter in der Bundesrepublik und ein Porträt des Chefs Stingl, 56, der sich in der Sendung von einem Mitarbeiter als »Superdemokrat mit ausgeprägtem sozialem Empfinden« loben läßt."
"111","1.0","0.742480993270874","1.0","0.257519006729126","Nach Lodz","1975-01-19","1975","4","","['Prozesse']","","https://www.spiegel.de/politik/nach-lodz-a-7468d71f-0002-0001-0000-000041558623?context=issue","","1973-1977","Score: 10.0/10 - Automatisch extrahiert","Prozeßgegenstand ist eine Text-Kolportage ohne nennenswerte literarische Qualität -- nach Selbsteinschätzung des Verlegers ein »Schlüsselroman«. der »sich selbst entschlüsselt« und »mit echten Fakten ...","1021","Prozeßgegenstand ist eine Text-Kolportage ohne nennenswerte literarische Qualität -- nach Selbsteinschätzung des Verlegers ein »Schlüsselroman«. der »sich selbst entschlüsselt« und »mit echten Fakten aufwartet«. Romanhandlung: Ein New Yorker Rechtsanwalt und eine Münchner Dolmetscherin forschen im Rahmen einer fiktiven »Kriminalstory« nach einem Gemälde aus jüdischem Nachlaß. Diese Detektive seien, so Autor und Verlag, »erfunden« -- die »Dunkelmänner« aber »unter uns lebende Personen des öffentlichen Lebens«. Zu solchen Zeitgenossen zählt Engelmann erkennbar den -- inzwischen verstorbenen -- Adenauer-Staatssekretär Hans Globke, den Altkanzler Kurt Georg Kiesinger wie den CSU-Chef Franz Josef Strauß, den nach rechts aus der FDP ausgerückten MdB Siegfried Zoglmann oder den Arbeitgeberpräsidenten Hanns Martin Schleyer. der als NS-Studentenführer auftaucht. Sie alle machen Engelmanns Ensemble aus, und die »Zentralfigur der Dunkelmänner-Kriminal-Story« ist, wie die Ries-Anwälte zutreffend notieren, ihr Mandant."
"112","1.0","0.7414969801902771","1.0","0.2585030198097229","Über den Wellen","1977-05-15","1977","21","","['Kunst']","","https://www.spiegel.de/kultur/ueber-den-wellen-a-52503068-0002-0001-0000-000040887524?context=issue","","1973-1977","Score: 10.0/10 - Automatisch extrahiert","Als 1880 der Preußen-Prinz Heinrich (der mit der Mütze) von einer Weltreise mit der Panzerkorvette »Prinz Adalbert« heimkehrte, fuhr auch sein Bruder Wilhelm zur Begrüßung nach Kiel. Für den nachmalig...","1968","Als 1880 der Preußen-Prinz Heinrich (der mit der Mütze) von einer Weltreise mit der Panzerkorvette »Prinz Adalbert« heimkehrte, fuhr auch sein Bruder Wilhelm zur Begrüßung nach Kiel. Für den nachmaligen deutschen Kaiser, der dann des Reiches Zukunft auf dem Wasser wähnte, wurde der Empfang auf der Uferpromenade ein maritim-künstlerisches Schlüsselerlebnis. Denn an Bord des Kriegsschiffes war auch der Maler Carl Saltzmann mitgefahren. Dessen Reiseskizzen begeisterten Wilhelm derart, daß er drei Jahre lang bei dem Spezialisten für Flottenbilder die Ölmalerei studierte; sein erstes Bild -- die »Prinz Adalbert« in der japanischen Bucht Samitsu darstellend -- schenkte er Bruder Heinrich. Später gehörte Saltzmann stets zur Reisegesellschaft Wilhelms, so schon 1888 auf der ersten Besuchsfahrt nach der Thronbesteigung mit dem Panzerkreuzer »Kronprinz« zu den Höfen von St. Petersburg, Stockholm und Kopenhagen. Und 1896 errichtete Wilhelm II. seinem Kunstlehrer eigens einen Lehrstuhl: Saltzmann wurde, an der Berliner Akademie, der erste deutsche Professor für Marinemalerei. Diese Anekdote kennzeichnet eine Epoche; und ähnlich erhellende Funde hat der Kulturhistoriker Hans Jürgen Hansen auf einem bisher vernachlässigten Gebiet der Kunstgeschichte noch viele gemacht: Stoff für seinen Kommentar zu einem Bildband über »Deutsche Marinemalerei«, der jetzt erschienen ist*. Für Kurioses und gleichwohl Typisches hat Hansen, der abwechselnd bei München und auf nordfriesischen Inseln lebt, seit je Spürsinn gehabt. So verfaßte er, als Nostalgie noch ein Fremdwort war, eine »Kunstgeschichte des Backwerks« (SPIEGEL 48/1968). Auch in den Bildern von Meer und großer Fahrt, von kleinen Fischern und stolz versinkenden Reichskriegsflaggen entdeckte er nun merkwürdige -- und merkwürdig gebrochene -- Traditionen. Denn selten haben die Deutschen unbefangen seewärts geschaut. Das erste, das Heilige Römische Reich Deutscher Nation hat nie eine nationale Flotte gehabt."
"113","1.0","0.7399450540542603","1.0","0.26005494594573975","Knüller aus dem Dunkel","1973-10-07","1973","41","","['Verlage']","","https://www.spiegel.de/kultur/knueller-aus-dem-dunkel-a-47fd7a77-0002-0001-0000-000041871586?context=issue","","1973-1977","Score: 10.0/10 - Automatisch extrahiert","Zwei renommierte Verlage des Westens sind über ein unerwartetes Geschenk des Ostens in Streit geraten: David McKay Company in New York und Hoffmann und Campe in Hamburg raufen sich darum, wer von ihne...","1884","Zwei renommierte Verlage des Westens sind über ein unerwartetes Geschenk des Ostens in Streit geraten: David McKay Company in New York und Hoffmann und Campe in Hamburg raufen sich darum, wer von ihnen berechtigt ist, zu veröffentlichen, was sich als die größte zeitgeschichtliche Sensation des Jahrzehnts erweisen könnte -- die aufgetauchten Tagebücher des NS-Propagandaministers Joseph Goebbels. Der Streit hatte am 28. September mit der Erklärung des US-Verlages begonnen, McKay habe eine Option auf die amerikanischen und kanadischen Buchrechte der Goebbels-Tagebücher erworben. McKay-Präsident Kennett Rawson: »Unsere Experten müssen jedoch erst noch das Material prüfen.« Drei Tage später protestierte Dr. Albrecht Knaus, Chef des Hamburger Verlages: »McKay ist leider von unzuständigen Leuten hinters Licht geführt worden. die vorgaben, die Buchrechte des Goebbels-Manuskriptes zu besitzen. Hoffmann und Campe hat das alleinige Recht erworben, die Tagebücher in der ganzen Welt zu veröffentlichen.« Die Kontrahenten verschleierten freilich sorgfältig, wie sie in den Besitz der jahrzehntelang verschollenen Tagebücher gelangt waren. Solche Geheimniskrämerei entsprach nur allzusehr dem Dunkel, das sich über die geheimen Aufzeichnungen des NS-Chefpropagandisten breitet, seit er in der Stunde der braunen Götterdämmerung im Garten der Reichskanzlei seinem Leben ein Ende setzte. Noch wenige Wochen vor seinem Tod hatte Goebbels die Tagebücher auf Mikrofilm nehmen lassen, den er dem Staatssekretär Werner Naumann anvertraute. Der schloß das Material in einen Panzerschrank ein. Dort fanden es Suchtrupps der Sowjetarmee. die Order hatten. alle NS-Akten einzusammeln. Im Sommer 1945 gelangten die Tagebücher in das Moskauer Staatsarchiv, dessen Historiker jedoch bald entdeckten, daß die Aufzeichnungen lückenhaft waren; wesentliche Partien aus den Jahren 1942 und 1943 fehlten."
"114","1.0","0.7393779754638672","1.0","0.2606220245361328","»Ich fühle das Ereignis im Blut«","1976-06-13","1976","25","","","","https://www.spiegel.de/kultur/ich-fuehle-das-ereignis-im-blut-a-dc40e480-0002-0001-0000-000041170765?context=issue","","1973-1977","Score: 10.0/10 - Automatisch extrahiert","Anfangs noch äußert er sich skeptisch, allerdings oft in bezeichnend illusionärer Unterschätzung der »Bewegung«, so 1932: »Der NS ist eine große Kinderei.« Andererseits reagiert Hauptmann auf Hitlers ...","1250","Anfangs noch äußert er sich skeptisch, allerdings oft in bezeichnend illusionärer Unterschätzung der »Bewegung«, so 1932: »Der NS ist eine große Kinderei.« Andererseits reagiert Hauptmann auf Hitlers Machtergreifung 1933 auch mit dem für den apolitischen deutschen Bürger-Künstler typischen Rückzug in die Innerlichkeit: »Eine Eremitage für stille Arbeit ist heute mein einziges Ziel ... Alle, aber auch fast alle Ereignisse ... des politischen Kampfes ... stoßen mich ab.« Angezogen, ja, tief beeindruckt ist er dann aber von Hitlers Reichstagsrede am 17. Mai 1933, deren demagogischem Gemisch aus Friedensbeteuerungen und Anti-Versailles-Forderungen er nur zu leichtgläubig erliegt -- wie später einem Großteil der NS-Propaganda und wie allen folgenden Führer-Reden, einschließlich der vom 8. November 1941, in der Hitler die Juden als »Weltbrandstifter« und Churchill als »wahnsinnigen Säufer« beschimpfte. Hauptmann über diese Rede im Tagebuch: Hitler sei »durchaus Platonist, also Ideenmensch, eigentlich human, national und europäisch universell«. In seinem Exemplar von »Mein Kampf« strich Hauptmann autobiographische Passagen an, die ihn offenbar als Parallelen zu seiner eigenen Jugend und autodidaktischen Entwicklung positiv beeindruckten."
"115","1.0","0.7391818761825562","1.0","0.26081812381744385","Spitze kaputt","1974-12-29","1974","53","","['Fernsehen']","","https://www.spiegel.de/politik/spitze-kaputt-a-f1c606ca-0002-0001-0000-000041599968?context=issue","","1973-1977","Score: 10.0/10 - Automatisch extrahiert","Danach sind nämlich für Beschlüsse »mindestens fünf Mitglieder« -- also Personen, nicht Stimmen -- vonnöten. Die Unions-Räte wollen Neuffers Vertragsunterschrift deshalb vor dem Verwaltungsgericht anf...","1469","Danach sind nämlich für Beschlüsse »mindestens fünf Mitglieder« -- also Personen, nicht Stimmen -- vonnöten. Die Unions-Räte wollen Neuffers Vertragsunterschrift deshalb vor dem Verwaltungsgericht anfechten. Der politische Hauskrach offenbart eine Krise nicht nur der Anstalt, sondern der Institution. Mehr und mehr haben in den letzten Jahren, entgegen dem Verfassungsauftrag, in den westdeutschen Funkhäusern Parteivertreter die Oberhand in den Kontrollgremien gewonnen. Je nach föderaler Vorherrschaft wird schwarz (wie im Saarland) oder rot (wie in Hessen) in die Sender hineinregiert. Beim Westdeutschen Rundfunk in Köln sitzen der Minister- und der Landtagspräsident gleich persönlich im Verwaltungsrat, beim Zweiten Deutschen Fernsehen streitet sich Helmut Kohl -- meist erfolgreich -- mit Albert Osswald. Von Nachkriegspolitikern einst als moralische Anstalt und als nicht-kommerzielles Gegenmodell zur Presse empfohlen, ist das öffentlich-rechtliche System von Hörfunk und Fernsehen mittlerweile in den Ruch verfassungswidriger Aufsichtspraktiken und staatlicher Zensur geraten. Beim Drei-Länder-Sender NDR führte die schwarz-rote Mengenlehre -- mit vier Vertretern aus Niedersachsen, je zwei aus Hamburg und Schleswig-Holstein -- zur Blockade; der Vorsitz wechselt in jährlichem Turnus nach Land und Partei. Nichts geht mehr: Die CDU, auf Mehrung von Einfluß und Protegés erpicht (SPIEGEL 39/1974), lähmt jede ihr nicht genehme Entscheidung durch Abwesenheit."
"116","1.0","0.7383546233177185","1.0","0.2616453766822815","Politisch so naiv","1977-01-02","1977","1","","['Justiz']","","https://www.spiegel.de/politik/politisch-so-naiv-a-dc921dff-0002-0001-0000-000041019449?context=issue","","1973-1977","Score: 10.0/10 - Automatisch extrahiert","Auch zwei andere erkrankte NS-Täter erhielten vor Rosenbaum bereits Haftunterbrechung: Einer ist nahezu vollständig erblindet, der andere machte nach seiner Genesung, als er wieder hinter Gitter gehen...","570","Auch zwei andere erkrankte NS-Täter erhielten vor Rosenbaum bereits Haftunterbrechung: Einer ist nahezu vollständig erblindet, der andere machte nach seiner Genesung, als er wieder hinter Gitter gehen sollte, sich selbst einen kurzen Prozeß. Der um den Fall Rosenbaum -- der im übrigen bereits mehrfach beurlaubt * Vor dem Hamburger Schwurgericht 1968. worden war -- entfachte Spektakel wird womöglich die Haft des einstigen SS-Führers verlängern. Die »schwierige Gnadenproblematik bei den fürchterlichen NS-Verbrechen«, urteilt Klug, wäre damit gleichwohl nicht gelöst."
"117","1.0","0.7381787300109863","1.0","0.26182126998901367","Zwei Verträge","1974-07-07","1974","28","","","","https://www.spiegel.de/sport/zwei-vertraege-a-89fbcf4c-0002-0001-0000-000041708590?context=issue","","1973-1977","Score: 10.0/10 - Automatisch extrahiert","Gegendarstellung: In der Ausgabe des SPIEGEL Nr. 26 vom 24. Juni 1974 werden im Rahmen der Veröffentlichung »Diese Deutschen können uns nie schlagen« auf Seite 56 in bezug auf BILD nachfolgende unrich...","623","Gegendarstellung: In der Ausgabe des SPIEGEL Nr. 26 vom 24. Juni 1974 werden im Rahmen der Veröffentlichung »Diese Deutschen können uns nie schlagen« auf Seite 56 in bezug auf BILD nachfolgende unrichtige Behauptungen aufgestellt. Es wird behauptet, der Fußballspieler Netzer sei bis Oktober 1973 bei BILD als Fußballkommentator beschäftigt gewesen und habe dann »abgeheuert«, weiterhin der Ex-Nationalspieler Willi Schulz habe Netzers Kommentatorenjob übernommen. Das ist unwahr. Der von der Axel Springer Verlag AG für BILD geschlossene Vertrag mit Herrn Netzer besteht noch. Der Vertrag mit Willi Schulz besteht daneben."
"118","0.9","0.7502537369728088","0.9","0.14974626302719118","Nazis sehr gefragt","1977-02-20","1977","9","","['Film']","","https://www.spiegel.de/kultur/nazis-sehr-gefragt-a-bb59e174-0002-0001-0000-000040992549?context=issue","","1973-1977","Score: 9.0/10 - Automatisch extrahiert","Zinnemann bereitet ein weiteres Werk mit historischem NS-Hintergrund vor. Und noch mehr dieser Art werden folgen. In einer Koproduktion zwischen Frankreich, Italien und der DDR-Defa entsteht derzeit e...","1309","Zinnemann bereitet ein weiteres Werk mit historischem NS-Hintergrund vor. Und noch mehr dieser Art werden folgen. In einer Koproduktion zwischen Frankreich, Italien und der DDR-Defa entsteht derzeit ein Film über den Reichstagsbrand. »Aus einem deutschen Leben«, ein Spielfilm um die Vita des Auschwitz-Kommandanten Rudolf Höß, wird gegenwärtig beim WDR fertiggestellt. Es ist der bisher interessanteste Versuch, die Nazi-Welt filmisch dingfest zu machen. Der von dem Münchner Regisseur Theodor Kotulla mit Götz George inszenierte Film, dessen KZ-Szenen in Auschwitz aufgenommen wurden, könnte schockierender wirken als all die NS-Horror-Spektakel zuvor. Kotullas »Deutsches Leben« beginnt 1916. endet 1947 und zeigt die kleinen Anfänge der NSDAP, Kommunistenmorde, Ruhrkampf, Arbeiterelend, SS-Herrschaft. Das Böse und das Grauen haben hier nichts Glamouröses« nichts Nostalgisches. Andere deutsche Cineasten sind bei dem Thema eher zum Scherzen aufgelegt: Ein »episches Filmgedicht« über Hitler verspricht Hans Jürgen Syberberg. In einem anderen Film mit dem Titel »Adolf und Maria« will Ulli Lommel nachweisen, daß der Führer heimlich in Marlene Dietrich verliebt war (im Film heißt sie Maria). Lommel: »Man ist hier immer noch der Meinung: Entnazifizieren ja -- aber mit Respekt. Den habe ich aber nicht.«"
"119","0.9","0.7489126324653625","0.9","0.15108736753463747","»Auch wir haben keinen Zauberstab«","1974-12-01","1974","49","","['Spiegel Gespräch']","","https://www.spiegel.de/politik/auch-wir-haben-keinen-zauberstab-a-7730c57d-0002-0001-0000-000041599494?context=issue","","1973-1977","Score: 9.0/10 - Automatisch extrahiert","Zwei Themenkreise wurden abschließend behandelt: politische Aspekte und· Wirtschaftsprobleme, vor allem Inflation und Energie. Über die Inflation haben wir einen guten Text ausgearbeitet, der genauere...","1995","Zwei Themenkreise wurden abschließend behandelt: politische Aspekte und· Wirtschaftsprobleme, vor allem Inflation und Energie. Über die Inflation haben wir einen guten Text ausgearbeitet, der genauere Richtlinien festgelegt, als Sie glauben. SPIEGEL: Italien und Irland erklären, sie seien an dem Gipfel überhaupt nur interessiert, wenn vorher eine Einigung über die umstrittene Regionalpolitik erzielt worden ist. SAUVAGNARGUES: Die Frage lautet doch: Soll ein Gipfeltreffen nur registrieren, was schon vereinbart wurde, oder sollen dort Entscheidungen gefällt werden? Sie können doch nicht verlangen, daß man schon vor dem Treffen entscheidet. SPIEGEL: Aber die Entscheidungen müssen vorbereitet, die Probleme entscheidungsreif sein. SAUVAGNARGUES: Das ist der Fall für nahezu alle Kapitel. auch für den Regionalfonds. SPIEGEL: Die Bundesrepublik wiederum ist an dem Gipfel nur interessiert, wenn auf ihm eine gemeinsame Stabilitätspolitik beschlossen wird. Werden wir auch da eine angenehme Überraschung erleben? SAUVAGNARGUES: In dem von uns vorbereiteten Text wird Ihre Frage genau beantwortet. Wissen Sie, was mich an Ihren Fragen stört? Alles läuft auf die Unterstellung hinaus, dieser angeblich französische Gipfel sei überflüssig, ein rein französisch-innenpolitisches Manöver. SPIEGEL: Und wenn es so wäre? SAUVAGNARGUES: Ist Ihnen noch nicht aufgefallen, daß die französischen Vorschläge eine radikale Neuerung sind? Etwas Vergleichbares hat es in dieser Gemeinschaft in den vergangenen fünfzehn Jahren nicht gegeben. SPIEGEL: Seitens Frankreichs nicht. SAUVAGNARGUES: Nein, überhaupt nicht. SPIEGEL: In der Stabilitätspolitik soll der Text so vage sein, daß niemand ihn in Frage stellen dürfte. SAUVAGNARGUES: Wenn er so vage wäre, hätte doch sicherlich die deutsche Regierung, der viel daran liegt, verlangt, ihn zu präzisieren. Das ist nicht der Fall. Seit Wochen haben wir an diesem Text gearbeitet, er ist ein * Mit Erich Böhme. Dieter Wild und Wolfgang Gust. großer Fortschritt."
"120","0.9","0.7470584511756897","0.9","0.15294154882431032","»Du bist denen noch zu nahe«","1976-06-06","1976","24","","","","https://www.spiegel.de/politik/du-bist-denen-noch-zu-nahe-a-8f69f27b-0002-0001-0000-000041213315?context=issue","","1973-1977","Score: 9.0/10 - Automatisch extrahiert","Deine Daseinslage ... in der DDR, als primär, wenn auch nicht allein (wie uns SED und DKP zu suggerieren versuchen) durch die westlichen Medien vermittelter Künstler des »Ostens«, hat eine schizophren...","1338","Deine Daseinslage ... in der DDR, als primär, wenn auch nicht allein (wie uns SED und DKP zu suggerieren versuchen) durch die westlichen Medien vermittelter Künstler des »Ostens«, hat eine schizophrene Situation für Dich und die sozialistische Opposition entstehen lassen, die den Durchbruch zu konkreten Grundfragen in der DDR von heute so schwer macht. Die politische Oberfläche der Gegenwart und die wichtige, gutschmeckende Asche der Vergangenheit haben viele Deiner Lieder und Gedichte des nicht selbst auferlegten, sondern aufgezwungenen Exils im eigenen Lande geprägt. Die Gefahr, ein verknitterter Kommunist in Künstlerform zu werden, ist riesengroß, besonders dann, wenn da nicht daran gearbeitet wird, Dich von der doppelten Umklammerung mit Hilfe kritischer Solidarität frei zu machen -- in dem Sinne, daß Du lernst, die Kritik der Verhältnisse zum alleinigen Hebel Deiner künstlerischen Arbeit werden zu lassen. Umgekehrt bedürfen wir Sozialisten in der Bundesrepublik der kritischen Solidarität von Euch ... Eines will ich Dir noch sagen: Wenn Du an die westlichen Medien herankommst und die haben weiter Interesse an Dir, so schieße schärfer denn je auf die Verhältnisse in der BRD, nicht um die Kritik der Verhältnisse in der DDR zu verhindern, sondern um neu, schärfer, klarer an die Widersprüche in der DDR heranzukommen."
"121","1.0","0.7720513343811035","1.0","0.22794866561889648","Comics vom bösen deutschen Wolf","1978-01-29","1978","5","","","","https://www.spiegel.de/kultur/comics-vom-boesen-deutschen-wolf-a-59047574-0002-0001-0000-000040616985?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","Die Franzosen als friedlichgroßmütige Hasen, die Engländer als Bulldoggen, die Amerikaner als Büffel, die Russen als Bären. die Japaner als Affen und die Deutschen als grausam-eroberungsgierige Wölfe....","934","Die Franzosen als friedlichgroßmütige Hasen, die Engländer als Bulldoggen, die Amerikaner als Büffel, die Russen als Bären. die Japaner als Affen und die Deutschen als grausam-eroberungsgierige Wölfe. Hitler als böser tollwütiger Ober-Wolf -- so stellte, vor 33 Jahren, der französische Comic-Zeichner Calvo die Kombattanten des Zweiten Weltkriegs dar. Calvos Bilderbuch »Die Bestie ist tot. Der Zweite Weltkrieg bei den Tieren«, mit einem Text seines Verlegers Dancette 1945 in Paris erschienen, ist jetzt vom Abi Melzer Verlag (6072 Dreieich) in einer deutschen Ausgabe (19,80 Mark) herausgebracht worden -- ein Vergnügen für Freunde historischer Comies, weniger für Historiker. Vorwort-Autor Iring Fetscher über das Buch: »Ein Beispiel patriotischer Trivialliteratur«, voller »gefährlicher Vereinfachungen« und nicht frei von eben jenem chauvinistischen Rassismus, den die Autoren in seiner nazideutschen Version bekämpfen wollten."
"122","1.0","0.7674418091773987","1.0","0.23255819082260132","Thema NS: »Wie war das eigentlich?«","1978-12-31","1979","1","","","","https://www.spiegel.de/kultur/thema-ns-wie-war-das-eigentlich-a-97465906-0002-0001-0000-000040350812?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","Hitler. der Nationalsozialismus. das Dritte Reich -- offene Fragen immer noch und noch? Drei Titel der kommenden Buchsaison jedenfalls stellen wieder mal solche Fragen. »Haben Sie davon gewußt?« nämli...","885","Hitler. der Nationalsozialismus. das Dritte Reich -- offene Fragen immer noch und noch? Drei Titel der kommenden Buchsaison jedenfalls stellen wieder mal solche Fragen. »Haben Sie davon gewußt?« nämlich von den KZ-Lagern und der Ausrottung der Juden. fragte Walter Kempowski deutsche Zeitgenossen; das Buch des Romanciers enthält etwa 300 »Deutsche Antworten« (Untertitel) und erscheint im März hei Knaus. »Antwort auf eine Generationsfrage« will Max von der Grün mit seinem neuen Buch geben, das Luchterhand im Februar herausbringt: »Wie war das eigentlich? Kindheit und Jugend im Dritten Reich«. Und »Sind die Deutschen faschistoid?« fragt der Titel eines Reports, der bei Hoffmann und Campe erscheint: Das Buch des Sozialforschers Werner Habermehl wertet die Ergebnisse einer repräsentativen Enquete zur »Verbreitung rechter und rechtsextremer Ideologien in der Bundesrepublik« aus."
"123","1.0","0.76231449842453","1.0","0.23768550157546997","Zitat","1979-09-30","1979","40","","","","https://www.spiegel.de/politik/zitat-a-4d517bd2-0002-0001-0000-000039868783?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","»Wir haben in der Vergangenheit nicht deutlich gemacht, daß Nationalsozialisten in erster Linie Sozialisten waren und daß Nationalsozialisten Leute waren, die im großen und ganzen kollektivistische Lö...","280","»Wir haben in der Vergangenheit nicht deutlich gemacht, daß Nationalsozialisten in erster Linie Sozialisten waren und daß Nationalsozialisten Leute waren, die im großen und ganzen kollektivistische Lösungen angestrebt und durchgeführt hatten« (CSU-Generalsekretär Edmund Stoiber)."
"124","1.0","0.7559217810630798","1.0","0.24407821893692017","Briefe","1978-02-05","1978","6","","","","https://www.spiegel.de/politik/entschieden-zurueckgewiesen-a-c6abdb14-0002-0001-0000-000040616634?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","(Nr. 50/1977, Kultur/ Geschäfte mit Nazi-Tönen: »Die Plattenmacherin Hocheder hatte beispielsweise das SS-Lied »Wenn alle untreu werden« ... vom Essener Polizeichor singen lassen"") Ich muß feststellen...","949","(Nr. 50/1977, Kultur/ Geschäfte mit Nazi-Tönen: »Die Plattenmacherin Hocheder hatte beispielsweise das SS-Lied »Wenn alle untreu werden« ... vom Essener Polizeichor singen lassen"") Ich muß feststellen, daß zwar ein Angebot zur Mitwirkung von der Produzentin Frau Hocheder an den Polizeichor herangetragen wurde, allerdings mit der vorgegebenen Absicht, ein Tondokument aus der Nazizeit erstellen zu wollen. Dieses Ansinnen wurde jedoch entschieden zurückgewiesen, weil der Essener Polizeichor sich nicht zum Instrument falschverstandener Geschichtsbewältigung machen lassen wollte. Der Vorstand des Chores handelte dabei in dem Bewußtsein, daß der Polizeichor von jeglicher Nähe zum nationalsozialistischen Unrechtsstaat freigehalten werden muß, weil eine Beteiligung des Chores in der angebotenen Form eine Verzerrung des Bildes von der Polizei in der Öffentlichkeit zur Folge gehabt hätte. Essen ALFRED BREDE Vorsitzender des Essener Polizeichores"
